8.664e+18 \\
1.261e+19 \\
1.847e+19 \\
2.398e+19 \\
1.741e+19 \\
1.443e+19 \\
9.294e+18 \\
6.731e+18 \\
6.935e+18 \\
5.554e+18 \\
3.907e+18 \\
4.601e+18 \\
3.767e+18 \\
3.827e+18 \\
4.167e+18 \\
5.518e+18 \\
1.003e+19 \\
1.163e+19 \\
1.696e+19 \\
2.153e+19 \\
4.12e+19 \\
1.158e+19 \\
1.257e+19 \\
1.307e+19 \\
7.595e+18 \\
5.091e+18 \\
6.459e+18 \\
8.065e+18 \\
5.18e+18 \\
7.29e+18 \\
5.09e+18 \\
5.804e+18 \\
6.452e+18 \\
5.884e+18 \\
8.188e+18 \\
1.114e+19 \\
2.598e+19 \\
1.556e+19 \\
1.159e+19 \\
6.061e+18 \\
6.934e+18 \\
9.288e+18 \\
9.033e+18 \\
1.251e+19 \\
6.667e+18 \\
5.326e+18 \\
5.36e+18 \\
6.861e+18 \\
4.556e+18 \\
3.785e+18 \\
4.512e+18 \\
8.182e+18 \\
9.669e+18 \\
1.121e+19 \\
5.495e+18 \\
4.561e+18 \\
4.605e+18 \\
6.276e+18 \\
8.451e+18 \\
1.129e+19 \\
1.292e+19 \\
9.921e+18 \\
6.412e+18 \\
6.245e+18 \\
4.391e+18 \\
3.627e+18 \\
4.209e+18 \\
5.913e+18 \\
6.679e+18 \\
9.192e+18 \\
3.323e+18 \\
2.709e+18 \\
3.505e+18 \\
4.081e+18 \\
7.416e+18 \\
7.067e+18 \\
8.773e+18 \\
1.288e+19 \\
1.015e+19 \\
7.387e+18 \\
7.843e+18 \\
5.293e+18 \\
5.069e+18 \\
5.189e+18 \\
4.831e+18 \\
4.181e+18 \\
2.42e+18 \\
2.06e+18 \\
2.604e+18 \\
2.887e+18 \\
4.24e+18 \\
6.236e+18 \\
1.021e+19 \\
9.769e+18 \\
1.211e+19 \\
1.204e+19 \\
1.014e+19 \\
9.289e+18 \\
7.215e+18 \\
5e+18 \\
4.743e+18 \\
2.874e+18 \\
1.781e+18 \\
2.2e+18 \\
2.403e+18 \\
2.901e+18 \\
3.562e+18 \\
5.878e+18 \\
6.481e+18 \\
8.461e+18 \\
8.754e+18 \\
1.171e+19 \\
1.854e+19 \\
1.895e+19 \\
1.876e+19 \\
7.801e+18 \\
4.408e+18 \\
4.09e+18 \\
3.363e+18 \\
2.427e+18 \\
2.46e+18 \\
3.057e+18 \\
5.173e+18 \\
8.851e+18 \\
7.967e+18 \\
1.044e+19 \\
1.062e+19 \\
1.331e+19 \\
8.252e+18 \\
8.321e+18 \\
8.738e+18 \\
7.033e+18 \\
4.106e+18 \\
3.948e+18 \\
4.07e+18 \\
4.46e+18 \\
2.793e+18 \\
4.705e+18 \\
4.992e+18 \\
6.435e+18 \\
4.647e+18 \\
3.003e+18 \\
5.571e+18 \\
9.487e+18 \\
4.443e+18 \\
3.26e+18 \\
3.726e+18 \\
4.472e+18 \\
3.661e+18 \\
5.668e+18 \\
5.769e+18 \\
7.233e+18 \\
5.508e+18 \\
4.071e+18 \\
3.606e+18 \\
5.099e+18 \\
3.445e+18 \\
3.861e+18 \\
4.26e+18 \\
4.415e+18 \\
5.057e+18 \\
3.086e+18 \\
3.311e+18 \\
3.382e+18 \\
2.822e+18 \\
3.781e+18 \\
8.361e+18 \\
6.82e+18 \\
4.219e+18 \\
3.705e+18 \\
5.004e+18 \\
4.28e+18 \\
3.064e+18 \\
3.919e+18 \\
4.451e+18 \\
3.199e+18 \\
2.796e+18 \\
3.387e+18 \\
3.386e+18 \\
2.606e+18 \\
2.688e+18 \\
5.093e+18 \\
8.676e+18 \\
5.564e+18 \\
3.01e+18 \\
2.319e+18 \\
4.159e+18 \\
3.367e+18 \\
2.667e+18 \\
3.727e+18 \\
4.882e+18 \\
3.452e+18 \\
3.636e+18 \\
4.516e+18 \\
2.746e+18 \\
4.119e+18 \\
3.65e+18 \\
4.72e+18 \\
5.715e+18 \\
4.066e+18 \\
3.499e+18 \\
2.909e+18 \\
3.855e+18 \\
5.173e+18 \\
5.471e+18 \\
6.272e+18 \\
5.785e+18 \\
3.419e+18 \\
4.665e+18 \\
4.648e+18 \\
4.834e+18 \\
6.992e+18 \\
5.136e+18 \\
3.009e+18 \\
3.559e+18 \\
2.877e+18 \\
3.311e+18 \\
4.269e+18 \\
5.42e+18 \\
5.762e+18 \\
4.503e+18 \\
3.393e+18 \\
3.893e+18 \\
4.949e+18 \\
8.493e+18 \\
4.96e+18 \\
4.383e+18 \\
6.322e+18 \\
5.051e+18 \\
3.904e+18 \\
3.356e+18 \\
4.132e+18 \\
3.924e+18 \\
4.217e+18 \\
5.868e+18 \\
5.015e+18 \\
5.599e+18 \\
5.029e+18 \\
6.996e+18 \\
8.138e+18 \\
7.662e+18 \\
1.007e+19 \\
7.859e+18 \\
7.52e+18 \\
8.733e+18 \\
1.085e+19 \\
4.897e+18 \\
4.499e+18 \\
5.359e+18 \\
6.342e+18 \\
6.397e+18 \\
6.825e+18 \\
1.242e+19 \\
9.08e+18 \\
6.28e+18 \\
4.717e+18 \\
