4.515e+68 \\
4.007e+69 \\
2.599e+69 \\
1.695e+69 \\
6.828e+69 \\
6.538e+68 \\
5.59e+69 \\
4.567e+69 \\
3.22e+69 \\
2.477e+69 \\
5.331e+69 \\
3.486e+69 \\
1.39e+69 \\
4.606e+69 \\
4.191e+69 \\
2.27e+69 \\
