7.797e+76 \\
1.009e+77 \\
6.395e+76 \\
5.908e+76 \\
1.507e+77 \\
3.098e+76 \\
6.412e+76 \\
6.28e+76 \\
7.018e+76 \\
2.718e+76 \\
6.114e+76 \\
5.901e+76 \\
6.199e+76 \\
6.998e+76 \\
4.849e+76 \\
6.752e+76 \\
